query acc.ver,subject acc.ver,%_identity,alignment_length,mismatches,gap_opens,q.start,q.end,s.start,s.end,evalue,bit_score
Query_55616,MT007544.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT020881.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT020881.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT020881.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT020881.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT020880.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT020880.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT020880.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT020880.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT019533.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT019533.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT019533.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT019533.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT019532.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT019532.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT019532.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT019532.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT019531.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT019531.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT019531.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT019531.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT019530.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT019530.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT019530.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT019530.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT019529.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT019529.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT019529.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT019529.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT027064.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT027064.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT027064.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT027064.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT027063.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT027063.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT027063.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT027063.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT027062.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT027062.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT027062.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT027062.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT039890.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT039890.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT039890.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT039890.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT039888.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT039888.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT039888.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT039888.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT039887.1,100,20,0,0,1,20,28284,28303,3.74E-04,40.1
Query_55616,MT039887.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT039887.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT039887.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT039873.1,100,20,0,0,1,20,28284,28303,3.74E-04,40.1
Query_55616,MT039873.1,100,11,0,0,6,16,7923,7933,88,22.3
Query_55616,MT039873.1,100,10,0,0,2,11,1342,1351,347,20.3
Query_55616,MT039873.1,100,10,0,0,6,15,8765,8756,347,20.3
Query_55616,MT049951.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT049951.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT049951.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT049951.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT044258.1,100,20,0,0,1,20,28263,28282,3.74E-04,40.1
Query_55616,MT044258.1,100,11,0,0,6,16,7902,7912,88,22.3
Query_55616,MT044258.1,100,10,0,0,2,11,1321,1330,347,20.3
Query_55616,MT044258.1,100,10,0,0,6,15,8744,8735,347,20.3
Query_55616,MT044257.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT044257.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT044257.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT044257.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT066176.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT066176.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT066176.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT066176.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT066175.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT066175.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT066175.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT066175.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT072688.1,100,20,0,0,1,20,28272,28291,3.74E-04,40.1
Query_55616,MT072688.1,100,11,0,0,6,16,7911,7921,88,22.3
Query_55616,MT072688.1,100,10,0,0,2,11,1330,1339,347,20.3
Query_55616,MT072688.1,100,10,0,0,6,15,8753,8744,347,20.3
Query_55616,MT093631.2,100,20,0,0,1,20,28274,28293,3.74E-04,40.1
Query_55616,MT093631.2,100,11,0,0,6,16,7913,7923,88,22.3
Query_55616,MT093631.2,100,10,0,0,2,11,1332,1341,347,20.3
Query_55616,MT093631.2,100,10,0,0,6,15,8755,8746,347,20.3
Query_55616,MT093571.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT093571.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT093571.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT093571.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT106054.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT106054.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT106054.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT106054.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT106053.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT106053.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT106053.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT106053.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT106052.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT106052.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT106052.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT106052.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT118835.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT118835.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT118835.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT118835.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT123293.2,100,20,0,0,1,20,28281,28300,3.74E-04,40.1
Query_55616,MT123293.2,100,11,0,0,6,16,7920,7930,88,22.3
Query_55616,MT123293.2,100,10,0,0,2,11,1339,1348,347,20.3
Query_55616,MT123293.2,100,10,0,0,6,15,8762,8753,347,20.3
Query_55616,MT123292.2,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT123292.2,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT123292.2,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT123292.2,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT123291.2,100,20,0,0,1,20,28284,28303,3.74E-04,40.1
Query_55616,MT123291.2,100,11,0,0,6,16,7923,7933,88,22.3
Query_55616,MT123291.2,100,10,0,0,2,11,1342,1351,347,20.3
Query_55616,MT123291.2,100,10,0,0,6,15,8765,8756,347,20.3
Query_55616,MT123290.1,100,20,0,0,1,20,28290,28309,3.74E-04,40.1
Query_55616,MT123290.1,100,11,0,0,6,16,7929,7939,88,22.3
Query_55616,MT123290.1,100,10,0,0,2,11,1348,1357,347,20.3
Query_55616,MT123290.1,100,10,0,0,6,15,8771,8762,347,20.3
Query_55616,MT126808.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT126808.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT126808.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT126808.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT135044.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT135044.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT135044.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT135044.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT135043.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT135043.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT135043.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT135043.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT135042.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT135042.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT135042.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT135042.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT135041.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT135041.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT135041.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT135041.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT152824.1,100,20,0,0,1,20,28285,28304,3.74E-04,40.1
Query_55616,MT152824.1,100,11,0,0,6,16,7924,7934,88,22.3
Query_55616,MT152824.1,100,10,0,0,2,11,1343,1352,347,20.3
Query_55616,MT152824.1,100,10,0,0,6,15,8766,8757,347,20.3
Query_55616,MT050493.1,100,20,0,0,1,20,28267,28286,3.74E-04,40.1
Query_55616,MT050493.1,100,11,0,0,6,16,7906,7916,88,22.3
Query_55616,MT050493.1,100,10,0,0,2,11,1325,1334,347,20.3
Query_55616,MT050493.1,100,10,0,0,6,15,8748,8739,347,20.3
Query_55616,MT012098.1,100,20,0,0,1,20,28271,28290,3.74E-04,40.1
Query_55616,MT012098.1,100,11,0,0,6,16,7913,7923,88,22.3
Query_55616,MT012098.1,100,10,0,0,2,11,1332,1341,347,20.3
Query_55616,MT012098.1,100,10,0,0,6,15,8755,8746,347,20.3
Query_55616,MT159722.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159722.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159722.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159722.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159721.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159721.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159721.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159721.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159720.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159720.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159720.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159720.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159719.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159719.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159719.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159719.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159718.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159718.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159718.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159718.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159717.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159717.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159717.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159717.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159716.1,100,20,0,0,1,20,28272,28291,3.74E-04,40.1
Query_55616,MT159716.1,100,11,0,0,6,16,7911,7921,88,22.3
Query_55616,MT159716.1,100,10,0,0,2,11,1330,1339,347,20.3
Query_55616,MT159716.1,100,10,0,0,6,15,8753,8744,347,20.3
Query_55616,MT159715.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159715.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159715.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159715.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159714.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159714.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159714.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159714.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159713.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159713.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159713.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159713.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159712.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159712.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159712.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159712.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159711.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159711.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159711.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159711.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159710.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159710.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159710.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159710.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159709.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159709.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159709.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159709.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159708.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159708.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159708.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159708.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159707.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159707.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159707.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159707.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159706.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159706.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159706.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159706.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT159705.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT159705.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT159705.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT159705.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT121215.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT121215.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT121215.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT121215.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT066156.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT066156.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT066156.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT066156.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT163719.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT163719.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT163719.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT163719.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT163718.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT163718.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT163718.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT163718.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT163717.1,100,20,0,0,1,20,28281,28300,3.74E-04,40.1
Query_55616,MT163717.1,100,11,0,0,6,16,7920,7930,88,22.3
Query_55616,MT163717.1,100,10,0,0,2,11,1339,1348,347,20.3
Query_55616,MT163717.1,100,10,0,0,6,15,8762,8753,347,20.3
Query_55616,MT163716.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT163716.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT163716.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT163716.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT184913.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT184913.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT184913.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT184913.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT184912.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT184912.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT184912.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT184912.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT184911.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT184911.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT184911.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT184911.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT184910.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT184910.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT184910.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT184910.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT184909.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT184909.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT184909.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT184909.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT184908.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT184908.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT184908.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT184908.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT184907.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT184907.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT184907.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT184907.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT188341.1,100,20,0,0,1,20,28236,28255,3.74E-04,40.1
Query_55616,MT188341.1,100,11,0,0,6,16,7872,7882,88,22.3
Query_55616,MT188341.1,100,10,0,0,2,11,1291,1300,347,20.3
Query_55616,MT188341.1,100,10,0,0,6,15,8714,8705,347,20.3
Query_55616,MT188340.1,100,20,0,0,1,20,28233,28252,3.74E-04,40.1
Query_55616,MT188340.1,100,11,0,0,6,16,7872,7882,88,22.3
Query_55616,MT188340.1,100,10,0,0,2,11,1291,1300,347,20.3
Query_55616,MT188340.1,100,10,0,0,6,15,8714,8705,347,20.3
Query_55616,MT188339.1,100,20,0,0,1,20,28233,28252,3.74E-04,40.1
Query_55616,MT188339.1,100,11,0,0,6,16,7872,7882,88,22.3
Query_55616,MT188339.1,100,10,0,0,2,11,1291,1300,347,20.3
Query_55616,MT188339.1,100,10,0,0,6,15,8714,8705,347,20.3
Query_55616,MT192773.1,100,20,0,0,1,20,28286,28305,3.74E-04,40.1
Query_55616,MT192773.1,100,11,0,0,6,16,7925,7935,88,22.3
Query_55616,MT192773.1,100,10,0,0,2,11,1344,1353,347,20.3
Query_55616,MT192773.1,100,10,0,0,6,15,8767,8758,347,20.3
Query_55616,MT192772.1,100,20,0,0,1,20,28287,28306,3.74E-04,40.1
Query_55616,MT192772.1,100,11,0,0,6,16,7926,7936,88,22.3
Query_55616,MT192772.1,100,10,0,0,2,11,1345,1354,347,20.3
Query_55616,MT192772.1,100,10,0,0,6,15,8768,8759,347,20.3
Query_55616,MT192765.1,100,20,0,0,1,20,28280,28299,3.74E-04,40.1
Query_55616,MT192765.1,100,11,0,0,6,16,7919,7929,88,22.3
