query acc.ver,subject acc.ver,%_identity,alignment_length,mismatches,gap_opens,q.start,q.end,s.start,s.end,evalue,bit_score
Query_8248,MT126808.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT135044.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT135044.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT135044.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT135044.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT135043.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT135043.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT135043.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT135043.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT135042.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT135042.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT135042.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT135042.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT135041.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT135041.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT135041.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT135041.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT152824.1,100,24,0,0,1,24,28356,28333,2.30E-06,48.1
Query_8248,MT152824.1,100,11,0,0,14,24,3515,3525,132,22.3
Query_8248,MT152824.1,100,11,0,0,14,24,20986,20976,132,22.3
Query_8248,MT152824.1,100,10,0,0,13,22,23802,23793,520,20.3
Query_8248,MT050493.1,100,24,0,0,1,24,28338,28315,2.30E-06,48.1
Query_8248,MT050493.1,100,11,0,0,14,24,3497,3507,132,22.3
Query_8248,MT050493.1,100,11,0,0,14,24,20968,20958,132,22.3
Query_8248,MT050493.1,100,10,0,0,13,22,23784,23775,520,20.3
Query_8248,MT012098.1,100,24,0,0,1,24,28342,28319,2.30E-06,48.1
Query_8248,MT012098.1,100,11,0,0,14,24,3504,3514,132,22.3
Query_8248,MT012098.1,100,11,0,0,14,24,20975,20965,132,22.3
Query_8248,MT012098.1,100,10,0,0,13,22,23788,23779,520,20.3
Query_8248,MT159722.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159722.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159722.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159722.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159721.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159721.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159721.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159721.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159720.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159720.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159720.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159720.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159719.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159719.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159719.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159719.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159718.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159718.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159718.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159718.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159717.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159717.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159717.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159717.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159716.1,100,24,0,0,1,24,28343,28320,2.30E-06,48.1
Query_8248,MT159716.1,100,11,0,0,14,24,3502,3512,132,22.3
Query_8248,MT159716.1,100,11,0,0,14,24,20973,20963,132,22.3
Query_8248,MT159716.1,100,10,0,0,13,22,23789,23780,520,20.3
Query_8248,MT159715.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159715.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159715.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159715.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159714.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159714.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159714.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159714.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159713.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159713.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159713.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159713.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159712.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159712.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159712.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159712.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159711.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159711.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159711.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159711.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159710.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159710.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159710.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159710.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159709.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159709.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159709.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159709.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159708.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159708.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159708.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159708.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159707.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159707.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159707.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159707.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159706.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159706.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159706.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159706.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT159705.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT159705.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT159705.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT159705.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT121215.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT121215.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT121215.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT121215.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT066156.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT066156.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT066156.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT066156.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT163719.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT163719.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT163719.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT163719.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT163718.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT163718.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT163718.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT163718.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT163717.1,100,24,0,0,1,24,28352,28329,2.30E-06,48.1
Query_8248,MT163717.1,100,11,0,0,14,24,3511,3521,132,22.3
Query_8248,MT163717.1,100,11,0,0,14,24,20982,20972,132,22.3
Query_8248,MT163717.1,100,10,0,0,13,22,23798,23789,520,20.3
Query_8248,MT163716.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT163716.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT163716.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT163716.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT184913.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT184913.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT184913.1,100,10,0,0,15,24,20987,20978,520,20.3
Query_8248,MT184913.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT184912.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT184912.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT184912.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT184912.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT184911.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT184911.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT184911.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT184911.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT184910.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT184910.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT184910.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT184910.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT184909.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT184909.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT184909.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT184909.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT184908.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT184908.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT184908.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT184908.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT184907.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT184907.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT184907.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT184907.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT188341.1,100,24,0,0,1,24,28307,28284,2.30E-06,48.1
Query_8248,MT188341.1,100,11,0,0,14,24,3463,3473,132,22.3
Query_8248,MT188341.1,100,11,0,0,14,24,20934,20924,132,22.3
Query_8248,MT188341.1,100,10,0,0,13,22,23753,23744,520,20.3
Query_8248,MT188340.1,100,24,0,0,1,24,28304,28281,2.30E-06,48.1
Query_8248,MT188340.1,100,11,0,0,14,24,3463,3473,132,22.3
Query_8248,MT188340.1,100,11,0,0,14,24,20934,20924,132,22.3
Query_8248,MT188340.1,100,10,0,0,13,22,23750,23741,520,20.3
Query_8248,MT188339.1,100,24,0,0,1,24,28304,28281,2.30E-06,48.1
Query_8248,MT188339.1,100,11,0,0,14,24,3463,3473,132,22.3
Query_8248,MT188339.1,100,11,0,0,14,24,20934,20924,132,22.3
Query_8248,MT188339.1,100,10,0,0,13,22,23750,23741,520,20.3
Query_8248,MT192773.1,100,24,0,0,1,24,28357,28334,2.30E-06,48.1
Query_8248,MT192773.1,100,11,0,0,14,24,3516,3526,132,22.3
Query_8248,MT192773.1,100,11,0,0,14,24,20987,20977,132,22.3
Query_8248,MT192773.1,100,10,0,0,13,22,23803,23794,520,20.3
Query_8248,MT192772.1,100,24,0,0,1,24,28358,28335,2.30E-06,48.1
Query_8248,MT192772.1,100,11,0,0,14,24,3517,3527,132,22.3
Query_8248,MT192772.1,100,11,0,0,14,24,20988,20978,132,22.3
Query_8248,MT192772.1,100,10,0,0,13,22,23804,23795,520,20.3
Query_8248,MT192765.1,100,24,0,0,1,24,28351,28328,2.30E-06,48.1
Query_8248,MT192765.1,100,11,0,0,14,24,3510,3520,132,22.3
Query_8248,MT192765.1,100,11,0,0,14,24,20981,20971,132,22.3
